50 mm/s Straight @ 10s - 25 mm/s (L) + 75 mm/s (R) @ 10s 

0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.01	0.00	0.00
0.01	0.00	0.00
0.01	0.00	0.00
0.01	0.00	0.00
0.01	0.00	0.00
0.02	0.00	0.00
0.02	0.00	0.00
0.02	0.00	0.00
0.02	0.00	0.00
0.03	0.00	0.00
0.03	0.00	0.00
0.03	0.00	0.00
0.03	0.00	0.00
0.03	0.00	0.00
0.04	0.00	0.00
0.04	0.00	0.00
0.04	0.00	0.00
0.04	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.05	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.06	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.07	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.08	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.09	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.10	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.11	0.00	0.00
0.12	0.00	0.00
0.12	0.00	0.00
0.12	0.00	0.00
0.12	0.00	0.00
0.13	0.00	0.00
0.13	0.00	0.00
0.13	0.00	0.00
0.13	0.00	0.00
0.14	0.00	0.00
0.14	0.00	0.00
0.14	0.00	0.00
0.14	0.00	0.00
0.15	0.00	0.00
0.15	0.00	0.00
0.15	0.00	0.00
0.15	0.00	0.00
0.16	0.00	0.00
0.16	0.00	0.00
0.16	0.00	0.00
0.16	0.00	0.00
0.17	0.00	0.00
0.17	0.00	0.00
0.17	0.00	0.00
0.17	0.00	0.00
0.18	0.00	0.00
0.18	0.00	0.00
0.18	0.00	0.00
0.18	0.00	0.00
0.19	0.00	0.00
0.19	0.00	0.00
0.19	0.00	0.00
0.19	0.00	0.00
0.20	0.00	0.00
0.20	0.00	0.00
0.20	0.00	0.00
0.20	0.00	0.00
0.21	0.00	0.00
0.21	0.00	0.00
0.21	0.00	0.00
0.21	0.00	0.00
0.22	0.00	0.00
0.22	0.00	0.00
0.22	0.00	0.00
0.22	0.00	0.00
0.23	0.00	0.00
0.23	0.00	0.00
0.23	0.00	0.00
0.23	0.00	0.00
0.24	0.00	0.00
0.24	0.00	0.00
0.24	0.00	0.00
0.24	0.00	0.00
0.25	0.00	0.00
0.25	0.00	0.00
0.25	0.00	0.00
0.25	0.00	0.00
0.26	0.00	0.00
0.26	0.00	0.00
0.26	0.00	0.00
0.26	0.00	0.00
0.27	0.00	0.00
0.27	0.00	0.00
0.27	0.00	0.00
0.27	0.00	0.00
0.28	0.00	0.00
0.28	0.00	0.00
0.28	0.00	0.00
0.28	0.00	0.00
0.29	0.00	0.00
0.29	0.00	0.00
0.29	0.00	0.00
0.29	0.00	0.00
0.30	0.00	0.00
0.30	0.00	0.00
0.30	0.00	0.00
0.30	0.00	0.00
0.31	0.00	0.00
0.31	0.00	0.00
0.31	0.00	0.00
0.31	0.00	0.00
0.32	0.00	0.00
0.32	0.00	0.00
0.32	0.00	0.00
0.32	0.00	0.00
0.33	0.00	0.00
0.33	0.00	0.00
0.33	0.00	0.00
0.33	0.00	0.00
0.34	0.00	0.00
0.34	0.00	0.00
0.34	0.00	0.00
0.34	0.00	0.00
0.35	0.00	0.00
0.35	0.00	0.00
0.35	0.00	0.00
0.35	0.00	0.00
0.36	0.00	0.00
0.36	0.00	0.00
0.36	0.00	0.00
0.36	0.00	0.00
0.37	0.00	0.00
0.37	0.00	0.00
0.37	0.00	0.00
0.37	0.00	0.00
0.38	0.00	0.00
0.38	0.00	0.00
0.38	0.00	0.00
0.38	0.00	0.00
0.39	0.00	0.00
0.39	0.00	0.00
0.39	0.00	0.00
0.39	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.40	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.48	0.00	0.00
0.48	0.00	0.00
0.48	0.00	0.00
0.48	0.00	0.00
0.49	0.00	0.00
0.49	0.00	0.00
0.49	0.00	0.02
0.49	0.00	0.03
0.50	0.00	0.04
0.50	0.00	0.06
0.50	0.00	0.07
0.50	0.00	0.09
0.51	0.00	0.11
0.51	0.00	0.12
0.51	0.00	0.14
0.51	0.00	0.15
0.52	0.00	0.17
0.52	0.00	0.19
0.52	0.00	0.20
0.52	0.00	0.22
0.53	0.00	0.24
0.53	0.00	0.25
0.53	0.01	0.27
0.53	0.01	0.29
0.54	0.01	0.31
0.54	0.01	0.33
0.54	0.01	0.34
0.54	0.01	0.36
0.54	0.01	0.38
0.55	0.01	0.40
0.55	0.01	0.42
0.55	0.01	0.43
0.55	0.01	0.45
0.56	0.02	0.47
0.56	0.02	0.49
0.56	0.02	0.51
0.56	0.02	0.53
0.57	0.02	0.54
0.57	0.02	0.56
0.57	0.02	0.58
0.57	0.02	0.60
0.57	0.03	0.62
0.58	0.03	0.64
0.58	0.03	0.66
0.58	0.03	0.68
0.58	0.03	0.70
0.58	0.03	0.72
0.59	0.04	0.73
0.59	0.04	0.75
0.59	0.04	0.77
0.59	0.04	0.79
0.59	0.04	0.81
0.59	0.04	0.83
0.60	0.05	0.85
0.60	0.05	0.87
0.60	0.05	0.89
0.60	0.05	0.90
0.60	0.05	0.92
0.60	0.06	0.94
0.61	0.06	0.96
0.61	0.06	0.98
0.61	0.06	1.00
0.61	0.06	1.01
0.61	0.07	1.04
0.61	0.07	1.05
0.61	0.07	1.07
0.61	0.07	1.09
0.62	0.07	1.11
0.62	0.08	1.13
0.62	0.08	1.15
0.62	0.08	1.17
0.62	0.08	1.18
0.62	0.09	1.20
0.62	0.09	1.22
0.62	0.09	1.24
0.62	0.09	1.26
0.62	0.10	1.28
0.62	0.10	1.30
0.62	0.10	1.32
0.63	0.10	1.34
0.63	0.11	1.35
0.63	0.11	1.38
0.63	0.11	1.39
0.63	0.11	1.41
0.63	0.12	1.43
0.63	0.12	1.45
0.63	0.12	1.47
0.63	0.12	1.49
0.63	0.13	1.51
0.63	0.13	1.52
0.63	0.13	1.54
0.63	0.13	1.56
0.63	0.14	1.58
0.63	0.14	1.60
0.63	0.14	1.62
0.63	0.14	1.64
0.63	0.15	1.66
0.63	0.15	1.67
0.63	0.15	1.70
0.63	0.15	1.71
0.63	0.16	1.73
0.63	0.16	1.75
0.63	0.16	1.77
0.63	0.16	1.79
0.63	0.16	1.81
0.62	0.17	1.83
0.62	0.17	1.85
0.62	0.17	1.87
0.62	0.17	1.88
0.62	0.18	1.90
0.62	0.18	1.92
0.62	0.18	1.94
0.62	0.18	1.96
0.62	0.19	1.98
0.62	0.19	2.00
0.62	0.19	2.02
0.62	0.19	2.04
0.61	0.20	2.05
0.61	0.20	2.07
0.61	0.20	2.09
0.61	0.20	2.11
0.61	0.20	2.13
0.61	0.21	2.15
0.61	0.21	2.17
0.60	0.21	2.18
0.60	0.21	2.20
0.60	0.21	2.22
0.60	0.22	2.24
0.60	0.22	2.26
0.60	0.22	2.28
0.60	0.22	2.30
0.59	0.22	2.32
0.59	0.23	2.34
0.59	0.23	2.36
0.59	0.23	2.38
0.59	0.23	2.39
0.58	0.23	2.41
0.58	0.23	2.43
0.58	0.24	2.45
0.58	0.24	2.47
0.58	0.24	2.49
0.58	0.24	2.51
0.57	0.24	2.53
0.57	0.24	2.54
0.57	0.24	2.56
0.57	0.25	2.58
0.56	0.25	2.60
0.56	0.25	2.62
0.56	0.25	2.64
0.56	0.25	2.66
0.56	0.25	2.68
0.55	0.25	2.69
0.55	0.25	2.71
0.55	0.26	2.73
0.55	0.26	2.75
0.54	0.26	2.77
0.54	0.26	2.79
0.54	0.26	2.81
0.54	0.26	2.83
0.54	0.26	2.84
0.53	0.26	2.86
0.53	0.26	2.88
0.53	0.26	2.90
0.53	0.26	2.92
0.52	0.26	2.93
0.52	0.26	2.95
0.52	0.26	2.97
0.52	0.26	2.99
0.51	0.27	3.01
0.51	0.27	3.03
0.51	0.27	3.05
0.51	0.27	3.06
0.50	0.27	3.08
0.50	0.27	3.10
0.50	0.27	3.12
0.50	0.27	3.14
0.49	0.27	3.16
0.49	0.27	3.18
0.49	0.27	3.20
0.49	0.27	3.22
0.48	0.27	3.23
0.48	0.27	3.25
0.48	0.27	3.27
0.48	0.26	3.29
0.47	0.26	3.31
0.47	0.26	3.33
0.47	0.26	3.35
0.47	0.26	3.37
0.46	0.26	3.39
0.46	0.26	3.40
0.46	0.26	3.43
0.46	0.26	3.44
0.45	0.26	3.46
0.45	0.26	3.48
0.45	0.26	3.50
0.45	0.26	3.52
0.44	0.26	3.54
0.44	0.26	3.56
0.44	0.25	3.58
0.44	0.25	3.59
0.44	0.25	3.61
0.43	0.25	3.63
0.43	0.25	3.65
0.43	0.25	3.67
0.43	0.25	3.69
